제목,카테고리
[교직] 교원자격취득예정증명서 발급 관련 안내,해당없음
[대학원] 2025학년도 2학기 석.박사 학습튜터링 프로그램 운영 안내(~10/15),봉사활동
사단법인 굿네이버스 인터내셔날 공개채용 안내,취업 정보
[BK21대학원혁신] 2025학년도 2학기 석박사 학습튜터링 운영 안내,봉사활동
[부산대소식 10월호] 부산대 AX 파트너십 구축해 대학 AI 표준 수립 공동선언,해당없음
"[취업-1385] 한국남부발전(주) 2025년 하반기 사내변호사 채용공고(부산, ~10/14 화 11:00)",취업 정보
[이차전지 혁신융합대학 사업단] 2025학년도 이차전지 글로벌 학술 교류 프로그램 참여 학생 모집,해당없음
 「미래모빌리티 & 조선·해양 워크숍」 참가자 모집,교육/특강/프로그램
[부산대IDEC] 2025년 반도체설계경진대회 개최(신청 접수기간 연장),[공모전] 기타
[포스코]'25년 SteelChallenge-20 참여 안내,[공모전] 공학/IT/SW
헤더윅 휴머나이즈월 전시(2025 서울 도시건축 비엔날레),[공모전] 미술/디자인/건축
학교상담전공] 전문상담교사 1급 이수예정 증명서 발급 요청 안내,해당없음
캡스톤디자인에 참여했던 학생이라면 누구나! E2 프로젝트 쇼츠 공모전,[공모전] 미술/디자인/건축
2025학년도 2학기 중간고사 시간표 공지,해당없음
[한국화재보험협회] 채용정보,취업 정보
2025학년도 겨울계절수업 수강신청 대비 영어 기초학력 진단평가 실시 안내,해당없음
힐링캠프 원예치료(테라리움) 신청 안내,교육/특강/프로그램
[국립대육성_인권센터] 2025학년도 PNU 성인권 공모전 개최 안내,교육/특강/프로그램
창업 교육 「AI를 활용한 스타트업 사업계획서 작성 및 홍보영상 제작 실습 과정」 교육생 모집,교육/특강/프로그램
[굿네이버스] 사단법인 굿네이버스 인터내셔날 공개채용 안내(~10/24),취업 정보
(사)창업진흥원 2025년 제2차 신규직원(정규-무기) 및 전문계약직 채용,취업 정보
[국립대육성] 『2025학년도 PNU 성·인권 공모전』개최 안내,교육/특강/프로그램
[OneLineAI] 수학 평가 데이터셋 구축 참여자 모집,[공모전] 공학/IT/SW 
[국립대육성] 『2025학년도 PNU 성·인권 공모전』개최 홍보 요청,교육/특강/프로그램
2025 하반기 오리온 신입사원 채용_농학계열 전공자 우대(~10/13),취업 정보
"[SKTelecom] 2025 Junior Talent 채용 (~10/10, 22)",취업 정보
"[부산대 AI 콜로퀴엄 2025] 10/31(금), Ganesh Bagler 교수(IIIT-Delhi) Computational Gastronomy: Blending Food with Artificial Intelligence",교육/특강/프로그램
[한국공정거래조정원] 2025년 공정거래 학술연구 지원사업 최종발표회 개최(10/31 금),해당없음
2026학년도 1학기 정규학기 해외파견(교환) 프로그램 참가자 모집 안내,교육/특강/프로그램
2026 G20 Youth Summit 한국 대표단 선발을 위한 영문에세이 경진대회 개최 안내,[공모전] 문학/수기/에세이
건강증진센터 10/10(금) 휴무 안내,해당없음
2026학년도 대학원 학술상 심사 변경사항 알림,해당없음
2025학년도 의생명?바이오 융합전공 운영지원 대학원 근로장학생 선발 안내,장학금
[충북문화재단] 부산 전국체전 충북 관광홍보부스 운영 인력 채용,취업 정보
2026학년도 부산대학교 대학입학전형 수시모집(실기전형)- 무용학과 현대무용전공 실기고사 -,해당없음
[산학협력단] 2025.10월 '이공계 연구생활장려금 지원사업' 지원을 위한 신청서 제출 안내(,해당없음
[국립대학육성사업] 2025학년도 제3차 학술행사개최경비 지원 사업 시행 안내,해당없음
[언어교육원] 2025학년도 가을학기 외국어특강 수강료환급(30~50%) 프로그램,교육/특강/프로그램
직관수학학원 중고등부 전임 선생님 공고,해당없음
[장학]2026년 의생명과학분야 대학 장학생 선발,장학금
「2025학년도 2학기 대학원생 고전일기&독서토론」운영 안내,교육/특강/프로그램
2025년 사회적 장애인식개선교육(법정의무교육) 이수 안내,교육/특강/프로그램
[학과행사] 2025 부산대학교 사학과 - 정주대학교 역사학원 연합 학술심포지엄 개최 안내,해당없음
2025년 신입생 인권침해 온라인 교육 수료 및 수료증 제출 안내.,교육/특강/프로그램
2025년 기계공학부 대학원생의 날 (대학원생) 참석 조사,해당없음
"미래모빌리티 혁신 역량강화사업 신청 안내(동아리활동, 경진대회, 공모전)(~10/24)",[공모전] 공학/IT/SW
[기타] 2025년 사회적 장애인식개선교육(법정의무교육) 이수 안내,교육/특강/프로그램
[기타] 2025년 대학생 취업인식도 설문조사 안내,해당없음
[인바디] 2025 하반기 GBD 채용 홍보,취업 정보
[글로벌 헬스케어 기업 InBody] 2025 하반기 채용설명회 안내,취업 정보
(주)이마트 신입사원 모집 (~13일 마감),취업 정보
(주)이마트 신입사원 모집 (~13일 마감),취업 정보
[캠퍼스아시아(에너지환경)] 2026년 상반기 복수학위 신입생 모집 안내,해당없음
"[한국수산자원공단] 2025년도 제3차 직원 (실무직,조사직,기간제(장애인 제한경쟁채용 포함),청년인턴) 채용 공고 안내",취업 정보
한국화학연구원 정규직(경영행정 분야) (무기계약직 포함) 채용 공고(~10/17),취업 정보
"[연구]2025 PNU Networking Research Forum ""PNU NRF"" 개최 안내(로아이즌 유럽)",교육/특강/프로그램
[졸업] 2025학년도 하반기 학부 졸업 대체 모의토익 신청 안내(~10/17 12시 선착순마감),해당없음
[채용] 현대백화점 2025 하반기 채용설명회 안내(10.16.),취업 정보
[국립대육성사업] 2025 제3차 학술행사개최경비 지원 사업 신청 안내(~10.16),해당없음
"[산학협력단] 2025 PNU Networking Research Forum ""PNU NRF"" 신청 안내(호라이즌 유럽)",교육/특강/프로그램
2025년 창업중심대학 「청년오픈이노베이션챌린지」 모집 공고,[공모전] 기타
[채용] SK파워텍 IT(총무) 담당자 신입 채용 공고(~10.12.),취업 정보
[부산테크노파크] 넥스트 블록체인 교육(10.11. 토),교육/특강/프로그램
[반도체IDEC] 반도체설계 경진대회 참가자 모집(~10/31),[공모전] 공학/IT/SW
[학점교류·파견] 2025학년도 겨울계절수업 교류 수학 [서울대],교육/특강/프로그램
"[LLC/부산대법학연구소/여성학협동과정]제25회 세미나 ""제도, 지역, 여성, 노동, 예술의 관계망""",교육/특강/프로그램
[기타] 「부산 서구-일본 사세보시 대학생(청년) 교류」 참가자 모집기간 연장 안내,해당없음
[홍보·안내] [글로컬] 「융합교육센터 매거진」발간을 위한 원고 수집 공모 안내,해당없음
[홍보·안내] [BK21 대학원혁신] 2025학년도 10월 대학원 비교과 프로그램(PNU-GCCP) 운영 안내,교육/특강/프로그램
[홍보·안내] 「2025 문창 문예 공모전」 안내,[공모전] 문학/수기/에세이
[홍보·안내] 2025-2학기 교양교육원 비교과프로그램「디지털문화와인간」특강 안내,교육/특강/프로그램
[홍보·안내] 2025 국민참여 청렴콘텐츠 공모전 ‘국민투표’ 및 ‘표절제보’ 안내,[공모전] 기타
[홍보·안내] [국립대육성] 2026 겨울 WFUNA 유엔본부 한국 대학생 대표단 선발 공고,교육/특강/프로그램
"[교류·파견] 2025학년도 겨울계절수업 교류 수학 안내 [서울대, 서울대(혁신융합)]",교육/특강/프로그램
[홍보·안내] [글로컬대학30]「지역민을 위한 창업 체험교육」안내,교육/특강/프로그램
[홍보·안내] 제49회 한국고고학전국대회 개최 안내,[공모전] 기타
[기타] 부산 서구 일본 사세보시 대학생 교류 안내,해당없음
[의생명창업보육센터]성공 창업가(임현석) 초청 특강 개최 안,교육/특강/프로그램
★오늘마감★ [현대캐피탈] 2025 신입사원 채용 | ~10/13(월) 23:59,취업 정보
"[졸업] 졸업인증 대체강좌 일반졸업영어 수강신청 안내(성적표 제출일: 11/7, 11/12, 11/19, 12/1)",해당없음
[부산광역시] 제1회 글로벌도시관광서밋 서포터즈 모집 안내(~10/15),서포터즈
2025학년도 겨울계절수업 강좌개설 수요조사 (10/15~10/21),해당없음
[학부] 2025학년도 2학기 성인지 교육 시행 알림,교육/특강/프로그램 
[식영/학부] 양산시 어린이·사회복지급식관리지원센터 채용 공고,취업 정보
전체] 2025년 교육학과 일반대학원 진학설명회 안내,해당없음
[BK21] 대학원생 글쓰기 역량 향상 「학술적 글쓰기 멘토링 플랫폼」 오픈 안내,[공모전] 문학/수기/에세이
[IP중점대학사업단] IPAT(지식재산능력시험) 대비반 학생모집,해당없음
2025년 하반기 한미그룹 공개채용 안내,취업 정보
[SK텔레콤 FLY AI Challenger 8기],[공모전] 공학/IT/SW
메디인테크 인턴 공고,취업 정보
[SK텔레콤] FLY AI Challenger 모집(~11/4),[공모전] 공학/IT/SW
[홍보·안내] 캠퍼스 내 무등록 오토바이 운행 근절을 위한 단속 시행,해당없음
출석인정원_10월2일 LG전자 CEO특강 출석인정 공문 업로드,교육/특강/프로그램
[건강검진]2025년 연구활동종사자 건강검진 3차 추가신청 안내,해당없음
신곡초등학교 시간강사(초등특수교사) 구함,취업 정보
[대한유화] 2025년 대졸 신입/경력사원 공개채용(~10/20(월) 23시까지),취업 정보
"[알림] 중간고사 대비 항공관 강의실 개방(8404, 8405호)",교육/특강/프로그램
2025학년도 수학교육과 전공 특화형 비교과 프로그램-『매쓰비(Math Bee)』 참가자 모집 안내,해당없음
전체] 알아두면 쓸 데 있는 신비한 작가사전(알쓸신작) 강연회 개최 안내,교육/특강/프로그램
[홍보·안내] RISE 청년ON 서포터즈 학생모집 안내,서포터즈
[윈스테크넷][채용연계교육] 윈스 클라우드 시큐리티 스쿨 안내,해당없음
알쓸신작(윤홍균 원장) 강연회 참여 안내,교육/특강/프로그램
[일양약품(주)] 2025년 하반기 ETC 영업사원 추천채용 안내,취업 정보
[제68회 전국역사학대회] 제68회 전국역사학대회 개최 안내,[공모전] 기타
"[2학년 필독] 2025학년도 2학기 형사재판실무 설명회 개최 안내(10/15 수 19:00, 117호)",교육/특강/프로그램
[차병원.차바이오그룹] 2025 신입/Junior 공채,취업 정보
[사단법인 노동법연구소 해밀] 2025년 제25회 해밀 아카데미 참가 안내,교육/특강/프로그램
[기타] HUSS 비교과 프로그램안내,교육/특강/프로그램
FY2025 한국투자증권 하반기 업무직원 공채(신입사원 6급) (~10/30),취업 정보
[한국장학재단] 2025학년도 2학기 등록금대출 신청.실행 마감 일정 안내,해당없음
반도체 첨단분석 분야 연사 초청 특강 세미나 안내,교육/특강/프로그램
[인권센터] 2025년 PNU 폭력예방교육 이수 안내,교육/특강/프로그램
[효원상담원] <마음의 응급처치를 배우는 시간> 심리기술훈련 6차 참가자 모집(~10월 28일까지 신청),교육/특강/프로그램
<2025학년도 2학기 법전원 중간고사 시간표 공고>,해당없음
[수업] 전공과목 중간고사 일정 및 장소 알림(최초 공지 후 업데이트 될 수 있음),해당없음
[KT Cloud x goorm] 생성형 AI 실무 서비스 개발자 양성과정,교육/특강/프로그램
[기타] 「부산세관과 부산지역사」 학술대회 개최 안내,교육/특강/프로그램
[캠퍼스아시아(에너지환경)] 제 27회 CSS(Cross Straits Symposium) 참가 안내=>10.27.월까지,[공모전] 공학/IT/SW
과외(10/14),해당없음
[수업] 2025학년도 겨울계절수업 강좌 개설을 위한 교과목 수요조사,해당없음
[비교과] 사학과 <글을 잘 써야 역사가 보인다: 논문 작성의 기초> 실시 안내,해당없음
[대학원]2025학년도 전기 석사과정 공개발표 세부일정 안내,해당없음
[교육]대학원혁신실_2025학년도 (이공계) 대학원생 경력설계 교육과정 3기 모집 안내,서포터즈
"[효원상담원] 힐링캠프 테라리움, 라탄공예 신청 안내",교육/특강/프로그램
"[한철연] 한철연 아카데미 2025 가을 강좌(무료, 온라인)(11월 막스 슈티르너 강좌(매주 월), 도나 해러웨이 강좌(매주 목)) 안내",교육/특강/프로그램
[학교행사] [글로컬] 「AI·디지털 역량 강화 교육」 안내,교육/특강/프로그램
[국제처] 2026학년도 1학기 정규학기 해외파견(교환) 프로그램 참가자 4차 선발,교육/특강/프로그램
